,coupling,internal_noise,noise_ratio,TPR,FPR,TNR,FNR,hamming,coupling_mismatch
371,3,0.1,30.0,1.0,0.0,1.0,0.0,0.0,-1.0
372,3,0.1,30.0,1.0,0.0,1.0,0.0,0.0,-1.0
373,3,0.1,30.0,1.0,0.0,1.0,0.0,0.0,-1.0
374,3,0.1,30.0,1.0,0.0,1.0,0.0,0.0,-1.0
375,3,0.1,30.0,1.0,0.0,1.0,0.0,0.0,-1.0
376,3,0.1,30.0,1.0,0.0,1.0,0.0,0.0,-1.0
377,3,0.1,30.0,1.0,0.0,1.0,0.0,0.0,-1.0
378,3,0.1,30.0,1.0,0.0,1.0,0.0,0.0,-1.0
379,3,0.1,30.0,1.0,0.0,1.0,0.0,0.0,-1.0
380,3,0.1,30.0,1.0,0.0,1.0,0.0,0.0,-1.0
381,3,0.1,30.0,1.0,0.0,1.0,0.0,0.0,-1.0
382,3,0.1,30.0,1.0,0.0,1.0,0.0,0.0,-1.0
383,3,0.1,30.0,1.0,0.0,1.0,0.0,0.0,-1.0
384,3,0.1,30.0,1.0,0.0,1.0,0.0,0.0,-1.0
385,3,0.1,30.0,1.0,0.0,1.0,0.0,0.0,-1.0
386,3,0.1,30.0,1.0,0.0,1.0,0.0,0.0,-1.0
387,3,0.1,30.0,1.0,0.0,1.0,0.0,0.0,-1.0
388,3,0.1,30.0,1.0,0.0,1.0,0.0,0.0,-1.0
389,3,0.1,30.0,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,-1.0
390,3,0.1,30.0,1.0,0.0,1.0,0.0,0.0,-1.0
391,3,0.1,30.0,1.0,0.0,1.0,0.0,0.0,-1.0
392,3,0.1,30.0,1.0,0.0,1.0,0.0,0.0,-1.0
393,3,0.1,30.0,1.0,0.0,1.0,0.0,0.0,-1.0
394,3,0.1,30.0,1.0,0.0,1.0,0.0,0.0,-1.0
395,3,0.1,30.0,1.0,0.0,1.0,0.0,0.0,-1.0
396,3,0.1,30.0,1.0,0.0,1.0,0.0,0.0,-1.0
397,3,0.1,30.0,1.0,0.0,1.0,0.0,0.0,-1.0
398,3,0.1,30.0,1.0,0.0,1.0,0.0,0.0,-1.0
399,3,0.1,30.0,1.0,0.0,1.0,0.0,0.0,-1.0
400,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
401,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
402,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
403,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
404,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
405,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
406,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
407,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
408,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
409,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
410,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
411,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
412,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
413,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
414,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
415,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
416,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
417,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
418,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
419,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
420,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
421,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
422,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
423,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
424,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
425,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
426,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
427,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
428,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
429,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
430,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
431,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
432,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
433,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
434,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
435,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
436,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
437,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
438,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
439,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
440,5,0.1,50.0,1.0,0.6666666666666666,0.3333333333333333,0.0,2.0,-1.0
441,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
442,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
443,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
444,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
445,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
446,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
447,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
448,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
449,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
450,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
451,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
452,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
453,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
454,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
455,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
456,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
457,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
458,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
459,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
460,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
461,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
462,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
463,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
464,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
465,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
466,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
467,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
468,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
469,5,0.1,50.0,1.0,0.6666666666666666,0.3333333333333333,0.0,2.0,-1.0
470,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
471,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
472,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
473,5,0.1,50.0,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,-1.0
474,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
475,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
476,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
477,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
478,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
479,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
480,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
481,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
482,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
483,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
484,5,0.1,50.0,1.0,0.6666666666666666,0.3333333333333333,0.0,2.0,-1.0
485,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
486,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
487,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
488,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
489,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
490,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
491,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
492,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
493,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
494,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
495,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
496,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
497,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
498,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
499,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
500,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
501,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
502,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
503,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
504,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
505,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
506,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
507,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
508,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
509,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
510,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
511,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
512,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
513,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
514,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
515,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
516,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
517,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
518,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
519,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
520,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
521,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
522,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
523,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
524,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
525,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
526,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
527,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
528,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
529,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
530,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
531,5,0.1,50.0,1.0,0.6666666666666666,0.3333333333333333,0.0,2.0,-1.0
532,5,0.1,50.0,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,-1.0
533,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
534,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
535,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
536,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
537,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
538,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
539,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
540,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
541,5,0.1,50.0,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,-1.0
542,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
543,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
544,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
545,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
546,5,0.1,50.0,1.0,0.6666666666666666,0.3333333333333333,0.0,2.0,-1.0
547,5,0.1,50.0,1.0,0.6666666666666666,0.3333333333333333,0.0,2.0,-1.0
548,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
549,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
550,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
551,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
552,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
553,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
554,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
555,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
556,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
557,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
558,5,0.1,50.0,1.0,0.6666666666666666,0.3333333333333333,0.0,2.0,-1.0
559,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
560,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
561,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
562,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
563,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
564,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
565,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
566,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
567,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
568,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
569,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
570,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
571,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
572,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
573,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
574,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
575,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
576,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
577,5,0.1,50.0,1.0,0.6666666666666666,0.3333333333333333,0.0,2.0,-1.0
578,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
579,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
580,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
581,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
582,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
583,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
584,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
585,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
586,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
587,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
588,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
589,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
590,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
591,5,0.1,50.0,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,-1.0
592,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
593,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
594,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
595,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
596,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
597,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
598,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
599,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-1.0
0,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
1,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
2,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
3,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
4,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
5,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
6,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
7,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
8,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
9,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
10,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
11,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
12,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
13,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
14,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
15,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
16,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
17,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
18,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
19,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
20,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
21,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
22,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
23,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
24,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
25,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
26,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
27,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
28,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
29,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
30,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
31,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
32,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
33,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
34,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
35,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
36,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
37,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
38,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
39,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
40,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
41,1,0.1,10.0,0.0,0.5,0.5,1.0,3.0,-0.9591836734693877
42,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
43,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
44,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
45,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
46,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
47,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
48,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
49,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
50,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
51,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
52,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
53,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
54,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
55,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
56,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
57,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
58,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
59,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
60,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
61,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
62,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
63,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
64,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
65,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
66,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
67,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
68,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
69,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
70,1,0.1,10.0,0.0,0.5,0.5,1.0,3.0,-0.9591836734693877
71,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
72,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
73,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
74,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
75,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
76,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
77,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
78,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
79,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
80,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
81,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
82,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
83,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
84,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
85,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
86,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
87,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
88,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
89,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
90,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
91,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
92,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
93,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
94,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
95,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
96,1,0.1,10.0,1.0,0.0,1.0,0.0,0.0,-0.9591836734693877
97,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
98,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
99,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
100,1,0.1,10.0,0.0,1.0,0.0,1.0,4.0,-0.9591836734693877
101,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
102,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
103,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
104,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
105,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
106,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
107,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
108,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
109,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
110,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
111,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
112,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
113,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
114,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
115,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
116,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
117,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
118,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
119,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
120,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
121,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
122,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
123,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
124,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
125,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.9591836734693877
126,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.9591836734693877
